Title	Lyrics	Label	Positivity	Formality	Uniqueness
missing	i bet my friends are wonderin', where i am or if i'm still alive, they're worried over nothin', they should know i'm perfectly fine, it's just a mood i get in, now and then, when i need to get my head clear, i turn off my phone, get lost, get gone, and flat out disappear, well, there ain't no tellin' where i'm bound, a big city or the country, a little beach town, but you won't find me 'cause i can't be found, i'm on a mission, to be missin', i'll be back someday i just don't know when, till then i'll be a feather floatin' in the wind, so don't you go missin' me, 'cause sometimes missin', is my favorite place to be, i bet the grass is three feet high, and the mailbox is full of bills, a hundred messages i need to check, and when i get the chance i will, but right now i'm busy takin' it easy, can't worry 'bout stuff like that, my only concern is left or right turn, somewhere on a map, well, there ain't no tellin' where i'm bound, a big city or the country, a little beach town, but you won't find me 'cause i can't be found, i'm on a mission, to be missin', i'll be back someday i just don't know when, till then i'll be a feather floatin' in the wind, so don't you go missin' me, 'cause sometimes missin', is my favorite place to be, i love those locations where nobody knows my name, how long i'll be stayin' is always subject to change, well, there ain't no tellin' where i'm bound, a big city or the country, a little beach town, but you won't find me 'cause i can't be found, i'm on a mission, to be missin', i'll be back someday, i just don't know when, till then i'll be a feather floatin' in the wind, so don't you go missin' me, 'cause sometimes missin', is my favorite place to be	bet my friends	-0.457112580537796	-0.5482814460992813	0.4860954284667969
waiter	oh waiter bring me my check soon, i have a hectic schedule, i'm saddened by the news that we won, i wonder what i'd say to the bomb, where are you now, where are you going, do you mind, and do you care, that you will die, do you despair, and do you allow, for what you are choking, do you know, just what you do, the fickle snow, it's cuz of you, waiter, i need my change i need it now sooner not, later, it may seem strange but have you seen the paper, maybe it's victory, maybe it's history, maybe it's you, the scuds drop down like butterflies, they're loved and round and very wise, they're just like you and me, as they tend, their incandescent need for a friend, where are they now, where are they headed, do they see, the little ones, and do they flee, or do they run, and do they feel proud, as they are embedded, do they ask, or do they tell, to mask the fact, they're going to hell, waiter, i need my change i need it now sooner not, later, it may seem strange but have you seen the paper, maybe it's erotic, maybe it's despotic, maybe it's you, waiter, i need my change i need it now sooner not, later, it may seem strange but have you seen the paper, maybe it's victory, maybe it's history, maybe it's you, nothin could be finer than to be in carolina in the mornin	do you despair	-0.6108915656805038	-0.49565589427948	0.3415979743003845
i will not take these things for granted	one part of me just wants to tell you everything, one part just needs the quiet, and if i'm lonely here, i'm lonely here, and on the telephone, you offer reassurance, i will not take these things for granted, how can i hold the part of me that only you can carry, it needs a strength i haven't found, but if it's frightening, i'll bear the cold, and on the telephone, you offer warm asylum, i'm listening, flowers in the garden, laughter in the hall, children in the park, i will not take these things for granted, anymore, to crawl inside the wire and feel something near me, to feel this accepting, that it is lonely here, but not alone, and on the telephone, you offer visions dancing, i'm listening, music in the bedroom, laughter in the hall, dive into the ocean, singing by the fire, running through the forest, and standing in the wind, in rolling canyons, i will not take these things for granted	take these things	0.250587522983551	-0.4994286298751831	0.7052937895059586
my discarded men	i'd like to tell a little story, that's been told time and time again, about the foolish men who chased me, my discarded men, they used to tell me they loved me, but i knew better than them, i'd find them looking around the corner, my discarded men, piercing eyes with a vension, tell them to count to ten, they'd bribe me with their diamonds, my discarded men, telephone calls in the evening, they'd drive me round the bend, cavayar champagne and roses, from my discarded men, chased me after a fashion, i could never pretend, no substitute for passion, my discarded men, you think you can thrill me, ha ha ha, you can think again, watch out or you might become, one of my discarded men, i'd like to dress up in sequins, and treat myself now and then, perhaps i'll give a little favor, to one of my discarded men, ha ha ha, you think you can win me, and be my special friend, just take a tip from the others, grr. my discarded men, my discarded men	round the bend	-0.966562893241644	-0.2810206711292267	-0.9905250226147472
treasure island	meet seaside, beach vibes, me in the flip flops, la isla, we slide, leave it to me why?, hips roll slow like the waves on the low tide, the shoreline, you're all mine, ugh, nigga i done gave you the co-sign, the pussy so good niggas call it a gold mine, the coin shine is something i might like, the sea queen gave you an invite, call your travel agent up and tell him to switch flights, my little sex face, wanna see what it look like, when you feel the boat rock, boy better grip tight, seems like we gonna ride out to the moonlight, you know we're gonna. do you need some love in your lonely world?, 'cause i believe you'll like it where the moon, twinkles on the watery horizon, how do i get you there?, so so ashamed to be lost for the words, to let you know that i'm sincere, the pleasuries are all on treasure island, how do i get you there?, picture me on a jet ski, the pick of the litter, bitches really the pet peeves, dive in your denim, wanna swim in your blue jeans, usually in the crib in the west wing cha-ching, lookin' for a mister with the chip and the big thing, you wanna get with it, wanna waters and lake spring, little lady lagoon, nigga drown so deep like he fell in a pool, and he ate so good it's like a fed him in spoons, on the coastline nude, got him humming my tunes, in pursuit for a puddle of loot, the mermaid, got the water for you, and the wave so wet that he wanted it too, heard he claim soo-woo but he fell for the blue, you know how i do, you know how i do, do you need some love in your lonely world?, 'cause i believe you'll like it where the moon, twinkles on the watery horizon, how do i get you there?, so so ashamed to be lost for the words, to let you know that i'm sincere, the pleasuries are all on treasure island, how do i get you there?, icy hoe to float ya boat, that's why all the niggas be on post patrol, soak and soap, the super soak, boy you know you're sinking like a dose of dope, junk in trunk, badonka-donk, i'mma back it up like a tonka truck, pounce and bounce to bounce on dick, bounce on dick, bounce on dick, do you need some love in your lonely world?, 'cause i believe you'll like it where the moon, twinkles on the watery horizon, how do i get you there?, so so ashamed to be lost for the words, to let you know that i'm sincere, the pleasuries are all on treasure island, how do i get you there?	call your travel	-0.0887543857097625	-0.3083512485027313	-0.1473886668682098
boogie shoes	girl, to be with you is my favorite thing, yeah, uh huh, yeah, i can't wait till i see you again, yeah, yeah, uh huh, uh huh, i want to put on my my my my my boogie shoes, just to boogie with you, yeah, i want to put on my my my my my boogie shoes, just to boogie with you, uh huh, i want to do it till the sun comes up, oh yeah, uh huh, uh huh, i want to do it till i can't get enough, yeah, yeah, uh huh, i want to put on my my my my my boogie shoes, just to boogie with you, well, i want to put on my my my my my boogie shoes, just to boogie with you, woo!, oh yeah. woo! i want to put on my my my my my boogie shoes, just to boogie with you, yeah, i want to put on my my my my my boogie shoes, just to boogie with you, yeah, i want to put on my my my my my boogie shoes, just to boogie with you, yeah, i want to put on my my my my my boogie shoes, just to boogie with you, yeah, i want to put on my my my my my boogie shoes, just to boogie with you, yeah		0.8849893845617771	-0.3647765815258026	0.3579287528991699
it's okay though	it's okay, it's okay though, face down, yeah it's time for me to drown like, with my 40, i be drinkin' it down like, fucked up, but the liquor doesn't play in that, you're the only reason that i follow this format, straight face, keep 'em coming, i won't ever see it coming, i hope i die, no more runnin', tell that girl to stop gunnin', straight faced, now the fun ends, i gotta go before a run-in, see her face, i avoid it, see that face, fuckin' end it, it's okay, it's okay, it's okay, it's okay though, it's okay, it's okay, it's okay, it's okay though, yeah, it's okay, it's okay, it's okay, it's okay though, it's okay, it's okay, it's okay, it's okay though, yeah, face down, yeah it's time for me to drown like, four loko in my hand, feelin' alright, fucked up, yeah her image got me feelin' like, you're the only reason that i'm gonna suicide tonight, now the grim reaper comin', tell my mom i ain't comin' home, yeah i'm feelin' too alone, my baby ain't hittin' my phone, my baby crazy, yeah she killed me, don't want her back, but it hit me, god damn, i really miss her, god damn, i wanna kiss her, it's okay, it's okay, it's okay, it's okay though, it's okay, it's okay, it's okay, it's okay though, yeah, it's okay, it's okay, it's okay, it's okay though, it's okay, it's okay, it's okay, it's okay though, yeah	follow this format	-0.7936793938279152	-0.2129848301410675	0.3958586752414703
all the tired horses	all the tired horses in the sun, how am i supposed to get any riding done?	get any riding	-0.9647320248186588	-0.3223772048950195	0.302761048078537
down to the river	i am no survivor, nothing here survived, dying on that road with you, dissolving in that fire, so how do i go forward dear when, you were my whole life, i go down to the river without you, i go down to the river without you, i go down to the river without you, i lay down, i go down to the river without you, i go down to the river without you, i lay down, too weak to remember, too sad to forget, rushing down the steepness, to feed and to be fed, so if i beg you one more time, to lay me down to rest, go go go and find it, don't come home without it, in these weaker moments leave it there, so thin the air, the wall, the will to move on, so thin the air, i go down to the river without you, i go down to the river without you, i go down to the river without you, i lay down, i go down to the river without you, i go down to the river without you, i lay down	thin the air	-0.9772534696385264	-0.2333017289638519	0.4013696312904358
honky tonk girl	don't be fool by big blue eyes by a smile or a golden curl, 'cause she'll love you now and then break every vow, 'cause she's just a honky tonk girl, breaking hearts to her is just the way of having fun, she thinks every man's a fool and you're another one, she knows all the arts of love she'll give your heart a twirl, 'cause she's just a honky tonk girl, she can never change your ways though you'll give her all the world, she's had more than one or two and each day there's someone new, 'cause she's just a honky tonk girl, breaking hearts to her is just the way of having fun, she thinks every man's a fool and you're another one, she knows all the arts of love she'll give your heart a twirl, 'cause she's just a honky tonk girl	break every vow	-0.5818802118301392	-0.493242859840393	0.3730346262454986
'cause i like it that way	hey jack, take back, all those lines you're tripping, that's not who i am, it ain't that quaint, your composure's slipping, right into my hands, i smile, you fall hard, stop listening to you, start listening to me, i'll know when the lights are changing, you'll see, if you're liking the view, baby, it don't come free - yeah, yeah, i think you're gonna stay, 'cause i like it that way, i think you're gonna stay, 'cause i like it that way, time to undo, all your archaic thinking, we're supposed to share this cave, bye, bye, tough guy, won't know what hit you 'til you're down, your heart is mine to save, i smile, you fall hard, da, da, da, da, da - hey, da, da, da, da, da, da, da, da, da, da - hey, i smile, you fall hard, i think you're gonna stay, 'cause i like it that way, i think you're gonna stay, think you're gonna stay, i think you're gonna - stay, uh, huh	liking the view	0.5669486373662949	-0.0509898662567138	0.3918021917343139
haters gone hate	we're in a day and time, where everybody's got opinions, and they say them loud, on every platform given, tryna bring you down, i get it all day every day, you just gotta know where you're headed, and keep on treadin', believin' you will never give up, 'cause baby you could walk on water, and someone's gonna say, that's 'cause you can't swim, and baby you can fly like eagles, and there'll be people, fightin' back 'cause it ain't them, you just gotta keep on winnin', and keep on workin', but as long as you're livin', just be certain that, if you're gonna be great, then baby be great, but haters gone hate, that's all they do, haters gone hate, hey yeah, listen, you've gotta realize, if they can't do it like you do it, then they criticize, hopin' the plan will be ruined, and the dream will die, i get it all day every day, i let the hatred be the fuel to my fire, i got the desire, believe in me and never give up, 'cause i know i could walk on water, and someone's gonna say, that's 'cause you can't swim, and i know i could fly like eagles, and there'll be people, fightin' back 'cause it ain't them, you just gotta keep on winnin', and keep on workin', but as long as i'm livin', just be certain that, if i'm gonna be great, then baby be great, but haters gone hate, yeah yeah, haters gone hate, yeah yeah, so, so don't let 'em bring you down, keep this in mind, 'cause baby you could walk on water, and someone's gonna say, that's 'cause you can't swim, and baby you can fly like eagles, and there'll be people, fightin' back 'cause it ain't them, you just gotta keep on winnin', and keep on workin', but as long as you're livin', just be certain that, if you're gonna be great, then baby be great, but haters gone hate, haters gone hate, yeah yeah, oh-oh-oh, haters gone hate	given, tryna	-0.7835304588079453	0.2103495299816131	-0.4396630823612213
steamboat	the river's a bed of sweet berries and flowers, banks of thirsty lies, the stream is an eyeglass of heroes, bridged with bright replies, the creek is a funnel of forgiveness, winning every prize, steamboat of living ever faithfully ride. the river's a dream in a waltz time, banks of jasper glaze, the stream is a timepiece of children, bridged with crystal haze, the creek is a trumpet of hard times, blowing tasty days, steamboat of living ever faithfully glide. don't worry mister fulton, we'll get your steamboat rollin'.	winning every prize	0.9457137398421764	-0.5451296269893646	0.5143183320760727
wobbly	i've been feeling wobbly lately, i've been feeling wobbly, so wobbly, feeling like they lost me, can't find me, and they're always one step behind me, but they'll never catch me, won't have me, because no one can grab me, even me, i've been feeling wobbly, real wobbly, too wobbly, genders: my friends, i've just been changing genders, fluidly, because they'll never pin me, down in the pages, like a bug or bumblebee, never classify me; don't try, the soul is always rising, uprising, and i'm feeling wobbly, so wobbly, i've been feeling wobbly, but sometimes, sometimes i wobble down, into a deep dark hole, at the bottom of the ocean floor, they all just seem so fixed, everything seems so straight, but i don't want to stay down here, i want to be free, wobbly, so wobbly, i've been feeling wobbly, real wobbly, i'm just glad they left me, alone because now i can find the truth of me, and if you think you love me, take warning: don't get too attached to just one, me, because i've been feeling wobbly, so wobbly, i've been feeling wobbly	rising, uprising	-0.827972061932087	-0.3615148067474365	0.3468554317951202
keep your dollars	"how could you understand, when you're just a man, fitting piece to piece in puzzles that you, filled with schemes and lies, i want the truth, it's overdue, so i think it's time to be honest, i don't like the way that you're fronting, flashing your checks like ah-yeah"""	filled with schemes	-0.9688500445336105	-0.2452585995197296	0.5438819229602814
roll on mississippi	walking along, whistling a song, barefoot and fancy free, a big riverboat, passing us by, she's headed for new orleans, there she goes, disappearing around the bend. roll on mississippi; you make me feel like a child again. a cool river breeze, like peppermint leaves, the taste of it takes me back, chewin on a straw, torn overalls, a cane pole and old straw hat and muddy river. just like a long lost friend. roll on mississippi; you make me feel like a child again, roll on mississippi, big river roll. you're the childhood dream that i grew up on. roll on mississippi, carry me home. now i can see i've been away too long. roll on, mississippi, roll on. now, when the world's spinning round, too fast for me, and i need a place to dream. so i come to your banks, i sit in your shade, relive the memories, tom sawyer and huckleberry finn, roll on mississippi; you make me feel like a child again, roll on mississippi, big river roll, you're the childhood dream that i grew up on. roll on mississippi, carry me home. now i can see i've been away too long. roll on, mississippi, roll on, mississippi, roll on, mississippi, roll on, roll on, mississippi, roll on, roll on, mississippi, roll on	whistling a song	0.6837698072195053	-0.5881270170211792	0.0949153304100036
southern nights	southern nights, have you ever felt a southern night, free as a breeze, not to mention the trees, whistling tunes that you know and love so, southern nights, just as good even when close your eyes, i apologize to anyone who can truly say, that he has found a better way, southern skies, have you ever noticed southern skies?, it's precious beauty, it goes running through your soul, like the stories told of old, old man, he and his dog, they walk the old land, every flower touched his cold hand, as he slowly walked by, weeping willows would cry for joy, joy, feels so good, feels so good, it's frightening, wish i could stop this world from fighting, la da da da da la da da da. mysteries like this and, many others in the trees, blow in the night in the southern skies, southern nights, they feel so good, it's frightening, wish i could stop this world from fighting, la da da da da. southern skies, have you ever noticed.	stop this world	0.7995711341500282	-0.3041584491729736	0.6564934253692627
age of reason	from the day that we were born we've been heading down a track, sometimes it's made for good sometimes for bad, but if we look behind us there's a wave coming down, carrying us forward to a new age, what about the world around us, how can we fail to see, and now that our fathers have gone, and we've been left to carry on, what about the age of reason, so why can't we be still why can't we love each other, is kindness an ancient skill buried by our blindness, and if we look behind us there's a wind blowing in, to create the age of reason, if we consider carefully the options put before us, so much wisdom so much love so much waiting for us, and if we look ahead there's the sun and the seasons, another day another age of reason	's a wave	0.4543626308441162	-0.2363168001174926	0.1878949403762817
refuse to bow down	what have you done, where have you been, lord of the handout, always once again, always once again, always once again, always once, refuse to bow down, refuse to bleed, eternal illusion, ain't no one can see, refuse to bow down, refuse to bleed, eternal illusion, ain't no one can see, ain't no time to rest, got the pedal to the floor, ain't no end in sight, forever wanting more, forever wanting more, forever wanting more, forever wanting, refuse to bow down, refuse to bleed, eternal illusion, ain't no one can see, refuse to bow down, refuse to bleed, eternal illusion, ain't no one can see, refuse to bow down, refuse to bleed, eternal illusion, ain't no one can see, refuse to bow down, refuse to bleed, eternal illusion, ain't no one can see, refuse to bow down, refuse to bleed, eternal illusion, ain't no one can see, refuse to bow down, refuse to bleed, eternal illusion, ain't no one can see, refuse to bow down, refuse to bleed, eternal illusion, ain't no one can see, refuse to bow down, refuse to bleed, eternal illusion, ain't no one can see	got the pedal	-0.8901605606079102	-0.0059413909912109	0.0470619201660156
deviate	don't make me use this! one step closer		-0.8564489930868149	-0.4622464478015899	0.8584682643413544
wild and reckless	we got sunshine, on a strech of highway, where the long nights, turn into days, and all your worries, get gone, fade away, well, ten feet high rope swinging off a riverbank, we're gonna stay for awhile, there's nothing left in the tank, and that old muddy water, rolling over our feet, in the sand, oh, one two three baby take my hand, cause we're diving in, well c'mon and, take me back to the wild and reckless, the summer sun ain't ever going to set, do you feel it?, that's what you wanted that's what you wanted, take me back to the golden glory, keep on living that american story, that's what you wanted, that's what you wanted, wild and reckless, we had it all back when we had nothing, if time was money we were living like rich men, taking it easy yeah living in the fast lane, oh, 6 7 8 years later when we try to explain, we'll say, take me back to the wild and reckless, the summer sun ain't ever going to set, do you feel it?, that's what you wanted that's what you wanted, take me back to the golden glory, keep on living that american story, that's what you wanted, that's what you wanted, wild and reckless, wild and reckless, take me back to the wild and reckless, the summer sun ain't ever going to set, do you feel it?, that's what you wanted, that's what you wanted, take me back to the golden glory, keep on living that american story, that's what you wanted, that's what you wanted, wild and reckless, wild and reckless, wild and reckless, wild and reckless, wild and reckless, we got sunshine, on a strech of highway, where the long nights, turn into days, and all your worries, get gone, fade away	turn into days	0.3477075397968292	-0.3958088457584381	0.3306343257427215
sweet revenge	so he fooled me, ooh ooh, this fools crazy foul left up but how, never do we?spooks allowed? got official style, ming xia, she be the fifth element, minipulate the mind shape and get your back ripped, heart to heart combat eliminate the nonsense, bend checks, and existence, malice, who thought that you taught, i read now, but nah, fist fault from verbal assault, the spy must die, so he fooled me, this time, next time i'll know, thought you knew me, but all you really know, is what i choose to show, yeah, sweet like thee, need i speak, venemous revenge, so sweet, sweet like thee, need i speak, venemous revenge, so sweet, tried to do me, tried to fool me, tried to use me, tried to screw me, maybe not, maybe not, maybe not today, maybe not, maybe not, maybe not today, hey, maybe not, maybe maybe not, maybe not today, maybe not, maybe not today, you should've known, that what goes around, comes right back around again, and again and again, but now i know, one of life's hard learn lesson, so be ready i'm comin', i'm. not so sweet, show my teeth, venemous revenge, so sweet, not so sweet, show my teeth, venemous revenge, so sweet, tried to do me, tried to fool me, tried to use me, tried to screw me, oh mister tough guy, jiggy, mackadocious, pimp of the year, lady slayer, don't lie, say it, you simply thought you could deal with ming xia, post her up and play her, heartbreak game, it works on the average everyday, but she ain't that, so don't pain that picture, mister, all you know is she wrecks it, you concerned 'bout your car gettin' wrecked, yet instead, you feel the sharp blow, punch through your chest, instantly, your shirt's burgandy, yeah, you wish she was the type to slash tires now, don't ya, don't ya, maybe not today, and maybe not tomorrow, so be ready, i'm comin', so be ready, i'm comin', so be ready, i'm comin', ready i'm comin', venemous revenge, venemous revenge, venemous revenge, tried to do me, tried to fool me, tried to use me, tried to screw me, tried to do me, tried to fool me, tried to use me, tried to screw me	show my teeth	-0.7019201815128326	0.787176251411438	-0.0769796371459961
playa	:], i'm a motherfucking player, player, you a motherfucking hater, hater, when it comes to these hoes, i pull em with my eyes closed, i'm a motherfucking player, player, you a motherfucking hater, hater, when it comes to these hoes, i pull em with my eyes closed, off the rip, stick to the script committed to the grit, dollar devoter, paper influence i'm the shit, i'm outchea with the sharks killer whales and the piranas, haters hate me like fox news hate obama, in the battle field they told me to beast and be a savage, yearly, not just a march every day this man has gotta have bounce back abilities, gotta have get back skills, its hard to recover after taking a loss like tearing an acl, been through hell and back, me and my loved ones been through it, never show your hand, give up the plan, dont talk about it do it, i was laced by the best i'm blessed never rest stay out of mess, water on my chest, never confess plead the fifth, used to serve the yola, white, that there yadda, that there a-1, top grade, not the synthetics we do our recon, i'm a paper asperator not a hater, solid ask about me, they'll tell you that i'm a player, i get around, from sunrise to sundown, dusk to dawn, knock a bitch without throwing a punch, no case or no palms, if i was a pimp i promise you bra i be the best p, if a chinese ho, i nickname how much you need?, how much you need?, yeah, how much you need?, how much you need?, yeah, how much you need?, if i tell her to get here with the quickness she gonna cross the 7 seas, got an african broad same colour as nutella, from kenya, give her a new handle, she do what i tell her, my italian botch call me poppa, love to cook risotta and pasta, spaghetti, got a dafty from albany she a white girl, dope, got the best head in the whole white world, throat, i keep me that yopper i keep a yista, bullets same shape as a missile, talk shit like a plummer and get rid of, leave a hole in your face the size of a nickel, real players don't spend a fucking dime on a bitch, on a bitch, real players don't buy them louis vittons for a bitch, for a bitch, these hoes done lost they minds and these niggas need to be fined, cause nigga i ain't giving them shit, you done fucked up the game, y'all done ruined a real nigga name, the shit upside down, it's fucked up, this shit upside down it fucked up, young nigga so dumb, make a contribution to the ho funds, cause they be acting like some good girls, but really just some hood girls, all up in my sheets, man this bitch trying to get my cheese,	get back skills	-0.7351540476083755	0.1181258559226989	0.08644700050354
wandering eyes	it's been two years since i fell into your arms, you picked me up with that perfect charm, you gave me everything that i ever wanted, so someone tell me why i'm still so haunted by him, and how he's built, yes you're my baby, but he's my guilty little pleasure and, i got no i reason i shouldn't wanna stay, but i can't help the things in my brain so, somebody tell me what's wrong with me and my, my wandering eyes, woah, woah, my wandering eyes, woah, woah, i get my fill every day or two, the loving i'm gettin from the likes of you, each day i say that it couldn't be better, so why do i forget it when we ain't together, somehow i know i will, cuz you're my baby, but he's my guilty little pleasure and, i got no i reason i shouldn't wanna stay, but i can't help the things in my brain so, somebody tell me what's wrong with me and my, my wandering eyes, woah, woah, my wandering eyes, woah woah, somebody tell me what's wrong with me and my, my wandering eyes, oh, woah woah, yeah, yeah, yeah	help the things	-0.8175842761993408	-0.1735529005527496	0.2337124645709991
thinking underage	so soon to say it's over, lets see what happens later on, i'm 16, my world just opened wide, i've got a pocket full of change, i'm tired of thinking underage, just cut this string and let me fly, say goodbye, say goodbye, forgive me mom and dad, if the music makes you sad, nothing can prepare us for the day, when little boys grow old, and don't do as they're told, i will find my way, i'm just tired of thinking underage, tired of thinking underage, i'm not thinking underage anymore, i'm first in line at the dmv, i'll sweet talk you, just give me the keys, i don't have a curfew in my mind, little katie and me like rolling stones, she keeps me still by letting go, it's not like were running out of time, cause you will find, yeah you will find, just like gravity, the ups and downs, will always be ok with me, i am over all that underage can be. i'm not thinking underage anymore, i'm not on that page anymore, no, i'm not thinking underage anymore	got a pocket	-0.6647336930036545	-0.3762530386447906	0.5816043764352798
beautiful	everyday is so wonderful, and suddenly, it's hard to breathe, now and then, i get insecure, from all the pain, i'm so ashamed, i am beautiful, no matter what they say, words can't bring me down, i am beautiful in every single way, yes, words can't bring me down, oh no, so don't you bring me down today, to all your friends you're delirious, so consumed in all your doom, trying hard to fill the emptiness, the pieces gone, left the puzzle undone, is that the way it is?, you are beautiful, no matter what they say, words can't bring you down, oh no, you are beautiful in every single way, yes words can't bring you down, oh no, so don't you bring me down today, no matter what we do, no matter what we say, we're the song inside the tune, full of beautiful mistakes, and everywhere we go, the sun will always shine, but tomorrow we might wake, on the other side, we are beautiful, no matter what they say, words can't bring us down, oh oh, we are beautiful in every single way, words can't bring us down, oh oh, so don't you bring me down today, so don't you bring me down today	say, words	0.0092943608760833	-0.1400717794895172	0.4600866734981537
too young to be one	there's something that i just can't seem to, get off my mind, and it's this, girl, we've let it go too far, we're too young to have tied ourselves to, each other's arms, we've forgotten who we are, i loved her, the two of us were one plus one, one together, but i found, that two could not stay one, stay one forever, there's something that i just can't seem to, get off my mind, and it's this, girl, we've let it go too far, we're too young to have tied ourselves to, each other's arms, we've forgotten who we are, there's something that i just can't seem to, get off my mind, and it's this, girl, we've let it go too far, we're too young to have tied ourselves to, each other's minds, we've forgotten who we are, we've forgotten who we are, we've forgotten who we are, too young to have tied ourselves, we're too young to have tied ourselves, too young to have tied ourselves, we're too young to have tied ourselves, too young to have tied ourselves, we're too young to have tied ourselves, too young to have tied ourselves, we're too young to have tied ourselves		-0.9494093582034112	-0.1571122705936432	0.4992096126079559
stop dreaming	breathing in, breathing out, i can't stop the feeling, still my heart is young, still my heart is young, but remains beating, from within unto without, she can't stop the feeling, still the heart is young, still the heart is young but she'll never believe me, so stop dreaming, boy and keep the love that was blind don't let her blind you, so stop dreaming, boy and keep the love that was blind don't let her blind you, so stop dreaming, boy and keep the love that was blind don't let her blind you, so stop dreaming, boy and keep the love that was blind don't let her blind you, her life is long and lonely his thoughts are with her only, still the heart is young, still the heart is young, but she could never deceive me, this can't go on forever, i know it must get better, still our hearts are young, still our hearts are young, will she ever forgive me?, so stop dreaming, boy and keep the love that was blind don't let her blind you, so stop dreaming, boy and keep the love that was blind don't let her blind you, so stop dreaming, boy and keep the love that was blind don't let her blind you, so stop dreaming, boy and keep the love that was blind don't let her blind you, still our hearts are young, still our hearts are young, still our hearts are young, still our hearts are young, still our hearts are young, still our hearts are young	stop the feeling	-0.6860860735177994	-0.1914963722229004	0.3990308344364166
rose all day	well, baby you've been on my mind, i think about you all the time, oh i wanna see your face, don't make me wait, and even when i go to sleep, i can see you in my dreams, let's make it a reality, gotta feel ya next to me, cause when the sun go down, and the moon is high, we'll be chasing stars, til the morning light, c'mon fly with me, take a ride with me, and it feels so good to breakaway, pink champagne, rose all day, c'mon fly with me, get high with me, and now i got you in my arms, this is where we both belong, oh just you and i, endless summer time, baby when the sun comes up, maybe we should push our luck, and just double down, hit me with another round, cause when the sun go down, and the moon is high, we'll be chasing stars, til the morning light, c'mon fly with me, take a ride with me, and it feels so good to breakaway, pink champagne, rose all day, c'mon fly with me, get high with me, so high, cause when the sun go down, and the moon is high, we'll be chasing stars, til the morning light, c'mon fly with me, take a ride with me, and it feels so good to breakaway, pink champagne, rose all day, c'mon fly with me, just fly with me, when the sun go down, and the moon is high, we'll be chasing stars, til the morning light, c'mon fly with me, oh ride with me, and it feels so good to breakaway, pink champagne, rose all day, c'mon fly with me, get high with me, oooooo, yeahhhh woooahhh oooooo, yeahhh ahhh ehhh, yeahhhhh, oohh woooooo ooooooo, yeahhhh.	rose all day	0.7700542882084846	-0.2030436396598816	0.3204734027385711
amazing eyes	you have amazing eyes, the right one's suspicious and the left one wants my love, i don't care what you think i've done, i know i never meant no harm to anyone, i know i never meant no harm at all, is this wrong or only half right?, you want me gone but i stay the night, when i see you in the half light, it feels so fine, everybody seems to wonder why, i go right back to you every time, but i don't mind, i don't mind, cause you have amazing eyes, the right one's suspicious and the left one wants my love, i don't care what you think i've done, i know i never meant no harm to anyone, you're a little bit broken and i'm a little bit broken, when we put ourselves together, my oh my, and you may not understand it, but something here is working, so i don't mind, i don't mind, cause you're mine, you're mine, i don't mind, don't mind, cause you're mine, you're mine, i don't mind, you have amazing eyes, the right one's suspicious and the left one wants my love, i don't care what you think i've done, i know i never meant no harm to anyone, i know i never meant no harm at all, you have amazing eyes, the right one's suspicious and the left one wants my love, i don't care what you think i've done, i know i never meant no harm to anyone, i know i never meant no harm to anyone, i know i never meant no harm at all	meant no harm	0.7655692920088768	-0.3698630332946777	0.7720740959048271
say once more	, let me say once more that i love you, let me say one time, maybe two, that i love the way that you love me, and i wish i knew more of you. let me say once more that i love you, let me say one time, maybe two, that i love the way that you love me, and i wish i knew more of you. tell me that time can't erase, this look of love on your face. let me say once more that i need you, one more time or just maybe two. oh, my life will always be richer, for the time i've spent here with you. let me say once more that i love you, let me say one time, maybe two, that i love the way that you love me, and i wish i knew more of you. tell me that time won't erase, the way that my heart sees your face. i call your name, you look my way, it's clear you trust each word i say. when life is long and problems come, you'll always be my only one. so now we're standing face to face, and with one look my eyes embrace me. squeeze away each haunting fear, and say the words i long to hear. tell me that time won't erase, this look of love. ohhhh. let me say once more. i love you. i do, i do, i do, i do, i do. let me say once more that i love you, let me say one time, maybe two, that i love the way that you love me, and i wish i knew more of you. let me say once more that i love you, one more time or just maybe two, that i love the way that you love me, and i want to know more of you.	love the way	0.8207371234893799	0.103382408618927	0.2194358110427856
egypt	endless sands of alnantees - etched in, gold, a city lost in time, and from the sea - a child speaks of, things unseen, before the king - a teller of the rhyme, five align - hidden in the word a, message locked in time, find the key - it draws the final line, between what is and what should never be, gaze in these eyes my child and see -, here by my side, you're destined to be, fears in the night flee with the sun - if we are one, kingdom of gold i lay at your feet -, ruler of time and space you will be, rivers of truth forever will run - if we are one, from the ruins of atlantis, the lord of, night rises from the sands, he seeks the one - his serpent's tail and, twisted tongue -, a bringer of war - destroyer of the land, five align - hidden in the word a, message locked in time, find the key - it draws the final line, between what is and what should never be, rise my minions - from within the deep abyss	lost in time	-0.2906523644924164	-0.3027040064334869	0.5081952810287476
